,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime
820,5,True,"08 26, 2015",A3G7197KINJJFA,B00005V50B,{'Flavor Name:': ' Icy Mint'},Lilit,Amazing product I can tell the deference after first time use its really working tx will be back for sure,Amazing product I can tell the deference after first time ...,1440547200
821,3,True,"08 25, 2015",A2MS60AEG1NMXL,B00005V50B,{'Flavor Name:': ' Green Apple'},Sasha99,"Love the taste and whitening effect, but too expensive, there are similar products in the market for half the price.",Expensive,1440460800
822,5,True,"08 23, 2015",A173KJO4K3156B,B00005V50B,{'Flavor Name:': ' Icy Mint'},Kathleen P.,Great booster for whitening your teeth....you can combine it with any tooth paste and see results...not over night...but over time.,Extra whitening!,1440288000
823,5,True,"08 22, 2015",A2Q0V6FNLIX9AU,B00005V50B,{'Flavor Name:': ' Original Mint'},elaine placide,Supersmile whitening tooth paste is the best.  I have tried others but none of them compares to Supersmile.  Thank you Dr. Smigel for such a great product.,Supersmile whitening tooth paste is the best. I have tried others but none of them ...,1440201600
824,5,True,"08 22, 2015",A1P37MDI09UUTM,B00005V50B,{'Flavor Name:': ' Original Mint'},John Whitmore,"""Supersmile"" exceeded my expectations. I just spent a good deal of money on my teeth. I didn't want them damaged again and I didn't want a  dull,scratched looking smile. With ""Supersmile"" my teeth feel clean and look great. I would recommend it to anyone looking to present a great smile and protect their investment.  And the best part was that I was able to find and purchase it at a great deal on Amazon.","Super white, super gentle...",1440201600
825,4,True,"08 18, 2015",A286LJOR1IU741,B00005V50B,{'Flavor Name:': ' Original Mint'},Christine G.,Great product if you have cosmetic dentistry.,Four Stars,1439856000
826,3,True,"08 18, 2015",A3HPZ0SIG6HFT2,B00005V50B,{'Flavor Name:': ' Original Mint'},Helens,Not as great as I thought,It is ok,1439856000
827,5,True,"08 18, 2015",A3U5SM5MX2FCOS,B00005V50B,{'Flavor Name:': ' Icy Mint'},Sharon B,good product that works and good price,I like this product,1439856000
828,5,True,"08 17, 2015",A1AXX7PV2IY4VA,B00005V50B,{'Flavor Name:': ' Icy Mint'},k krenn,Has whitened my teeth without any sensitivity.,Five Stars,1439769600
829,3,True,"08 17, 2015",AIZ1S35UD0IBI,B00005V50B,{'Flavor Name:': ' Green Apple'},lxn01,first time I can tell my teeth a bit whiter; I was very excited but after a month or so of using it I didn't notice teeth has long term improvement; it didn't get anymore whiter,first time I can tell my teeth a bit whiter ...,1439769600
830,3,True,"08 17, 2015",A2K3A3HA229ZVN,B00005V50B,{'Flavor Name:': ' Cinnamon'},Jules,"Love this toothpaste, it's my absolute favorite! This toothpaste leaves my teeth so smooth and clean feeling, like nothing else out there and with absolutely no sensitivity issues. Maybe it's just me, but this flavor is disgusting LOL",Love this toothpaste,1439769600
831,3,True,"08 15, 2015",A2DMAYJQNTGJWZ,B00005V50B,{'Flavor Name:': ' Icy Mint'},GOOOOOO,Ehhh. Didn't see any difference.,Three Stars,1439596800
832,5,True,"08 13, 2015",A2WIWZBS6L60G1,B00005V50B,{'Flavor Name:': ' Icy Mint'},Hannah Yu,Good,Five Stars,1439424000
833,5,True,"08 13, 2015",A2BAYP5BM7OJQS,B00005V50B,{'Flavor Name:': ' Icy Mint'},Amazon frequent customer,Really works!,Five Stars,1439424000
834,5,True,"08 6, 2015",A2Q890R71CTVD4,B00005V50B,{'Flavor Name:': ' Original Mint'},Carole K,works great.  would buy asgain,Five Stars,1438819200
835,5,True,"08 4, 2015",A388YGZ4FBYD8B,B00005V50B,{'Flavor Name:': ' Icy Mint'},willie waddell,this toothpaste does a really good job.  I do not smoke or drink coffee. it keeps my teeth white. My dentist said i was brushing my teeth very good. Iuse supersmile  twice per day.,this toothpaste does a really good job. I do not smoke or drink coffee,1438646400
836,5,True,"08 3, 2015",A1299DHCKH6LBI,B00005V50B,{'Flavor Name:': ' Icy Mint'},Huang Wei,It is  the best toothpatst !,It is the best toothpatst!,1438560000
837,5,True,"08 1, 2015",A2K3A3HA229ZVN,B00005V50B,{'Flavor Name:': ' Original Mint'},Jules,The only toothpaste I use! Leaves my teeth feeling so smooth and clean and white. Even after whitening does not create any sensitivity whatsoever. My teeth feel cleaner after using this toothpaste and any other toothpaste I've ever used.,Best toothpaste in existence,1438387200
838,4,False,"07 30, 2015",A3VU0UI52X3ICB,B00005V50B,{'Flavor Name:': ' Original Mint'},Diana Mansour,Like this product immensely. Would recommend to othets,Four Stars,1438214400
839,5,True,"07 30, 2015",AM47TQ9IAFBEV,B00005V50B,{'Flavor Name:': ' Original Mint'},fla_usa,"Really like this whitening toothpaste and have used it for years.  It gives you immediate brightness, and the longer it's used the brighter your smile becomes.  It's a great product for at-home tooth whitening.",Really like this whitening toothpaste and have used it for years,1438214400
840,5,True,"07 30, 2015",AISCJO7G8S35C,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},SoIsland,Very happy with product,Five Stars,1438214400
841,5,True,"07 29, 2015",A1FN0G2Q8S7264,B00005V50B,{'Flavor Name:': ' Icy Mint'},Texasproud,I've used this product for a long time. I cleans and whitens well and Amazon has a good price.,"Good product, good price, great delivery",1438128000
842,3,True,"07 25, 2015",A2KD4L2F3FE3RI,B00005V50B,{'Flavor Name:': ' Original Mint'},retha Kiphen,I really like this tooth paste.,Three Stars,1437782400
843,5,True,"07 22, 2015",ABK8C5X5C1M8W,B00005V50B,{'Flavor Name:': ' Icy Mint'},CS in San Diego,Good price on good product. Works!,Five Stars,1437523200
844,5,True,"07 17, 2015",A5TD8DB9XQM73,B00005V50B,{'Flavor Name:': ' Original Mint'},Wanda Vella,I'm a dental hygienist and I approve the his paste! It works great after professional bleaching to maintain optimum results! I recommend it to all my patients!,It works great after professional bleaching to maintain optimum results,1437091200
845,5,True,"07 7, 2015",AP7HT0FA414R7,B00005V50B,{'Flavor Name:': ' Original Mint'},Jordan,Great toothpaste! Actually made my teeth noticeably whiter in just a couple weeks,Great toothpaste,1436227200
846,5,True,"07 3, 2015",A1O14TH92IEXBU,B00005V50B,{'Flavor Name:': ' Original Mint'},Cynthia C,My FAVORITE toothpaste EVER----Just wish it cost LESS!,Five Stars,1435881600
847,4,True,"06 30, 2015",A32RHBGIX4AXL3,B00005V50B,{'Flavor Name:': ' Original Mint'},scdawg,Nice taste.  Hopefully produces bright smile.,Nice taste. Hopefully produces bright smile,1435622400
848,5,True,"06 28, 2015",A2QR7Y5W1JMHI4,B00005V50B,{'Flavor Name:': ' Original Mint'},Brian,"Easy to use whitening toothpaste that makes a huge difference if you are a coffee drinker. In my opinion, this toothpaste's effectiveness increases if you use it at night before going to bed as you will have had a full day's worth of meals and activities. The flavor of this toothpaste isn't overpowering (I used the mint) and the consistency of this toothpaste is as most other toothpastes.

Personally, I saw results after two weeks of consistent use. I also didn't notice any tooth sensitivity after my usage (as I have with other whitening products).",Best whitening toothpaste to use before going to sleep,1435449600
849,5,False,"06 28, 2015",A1HRZDTU6U9A76,B00005V50B,{'Flavor Name:': ' Green Apple'},katiaPrimeFresh,It is awesomatic :),Five Stars,1435449600
850,5,True,"06 21, 2015",A3KWEMFSSDPJON,B00005V50B,{'Flavor Name:': ' Icy Mint'},Pat Villani,I really like this product. Expensive but it works.,Five Stars,1434844800
851,4,True,"06 16, 2015",A3SUB1HI77XITM,B00005V50B,{'Flavor Name:': ' Cinnamon'},C. McCafferty,"This cinnamon flavor tastes great, whitens teeth, and doesn't make my teeth feel sensitive. Although the Supersmile mint flavor sensitizes my teeth, it also whitens a little better.","tastes great, but slightly inferior whitening",1434412800
852,5,True,"06 15, 2015",A168TG93R1UXKZ,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},Mollie Harkness,I love this flavor of toothpaste! It is my favorite toothpaste and I use it with the accelerator to  help keep my teeth nice and white!,My Favorite Flavor!,1434326400
853,5,True,"06 7, 2015",A1JI527T7VJURR,B00005V50B,{'Flavor Name:': ' Original Mint'},CHRIS STEIMEL,I feel like this product is great.  I could tell a difference in the color of my teeth just after about 2 weeks.  Love it!!,I feel like this product is great,1433635200
854,5,True,"05 31, 2015",A2L16SOQKPTRUA,B00005V50B,{'Flavor Name:': ' Original Mint'},Bargain shopper,Have used for 8 years. I have porcelain veneers. My veneers were to last 10 years. They look perfect after 20!!!,Love this stuff!,1433030400
855,5,True,"05 31, 2015",A2UPCY53EXPM21,B00005V50B,{'Flavor Name:': ' Original Mint'},Dawn Kerns,Love this,Five Stars,1433030400
856,5,True,"05 29, 2015",A20LYVGS0NQ6EX,B00005V50B,{'Flavor Name:': ' Icy Mint'},Bootshwang,"I hate whitening strips. No matter how advanced Crest has gotten, I still obsess about the filmy gooey thing stuck to my teeth. I inevitably keep touching it with my tongue and thus eating half of the whitening gel before I can't stand it anymore and remove the strip. This toothpaste is a welcome alternative that actually worked!! I have sensitive teeth, so I only used it once a day but I definitely noticed results after a couple weeks of use. My teeth did end up feeling a little sensitive after those weeks, so I switched to a sensitive toothpaste and have been alternating since!",No more strips!,1432857600
857,5,True,"05 26, 2015",A1TPKQSKYVYGQ3,B00005V50B,{'Flavor Name:': ' Icy Mint'},Debra Davis,Really like this toothpaste.,Five Stars,1432598400
858,4,True,"05 19, 2015",A31FBR5HR4SIJ1,B00005V50B,{'Flavor Name:': ' Original Mint'},Barbara Z. Chiariello,Need an electric toothbrush yo get optimum results,Four Stars,1431993600
859,5,True,"05 15, 2015",A3AYB5R5P8QGE5,B00005V50B,{'Flavor Name:': ' Icy Mint'},"Richard from San Marcos, Tx",This stuff is great and truly whitens in a very short amount of time. I am about to purchase again because we are almost out. Use as recommended you do not need more than a pea size on your brush and for best results do not rinse under water before you brush. When you brush without water it allows for the chemicals to do what they are designed to do. Take this advice for what it is as you will not regret it.,Fresh Pearly Whites!,1431648000
860,3,True,"05 15, 2015",A39QEUIGE1VGXH,B00005V50B,{'Flavor Name:': ' Original Mint'},Eva Louise Taylor,I have been using it for approximately three weeks and have not seen any difference in stain removal.  I am hoping in more time to start seeing a difference. I do like it's fresh taste and how clean my mouth feels after using it.,Time Will Tell. . .,1431648000
861,5,True,"05 10, 2015",A3D5GP313CG9N5,B00005V50B,{'Flavor Name:': ' Original Mint'},Linda Melde,I really like this tooth paste. I would recommend it,Five Stars,1431216000
862,4,True,"05 9, 2015",A2W10PV48ZLYW5,B00005V50B,{'Flavor Name:': ' Original Mint'},Patsy Barker,so far very satisfied,Four Stars,1431129600
863,5,True,"05 9, 2015",A29T9BK5JCYYJE,B00005V50B,{'Flavor Name:': ' Icy Mint'},Neil E Schwartz,"WHEN USED WITH THE WHITENING ACCELERATOR, IT DOES A VERY GOOD JOB",IT DOES A VERY GOOD,1431129600
864,5,True,"05 6, 2015",A2FXPH8OGIPXF8,B00005V50B,{'Flavor Name:': ' Icy Mint'},1Sepia,My teeth were noticeable whiter after just a week & continue to look great. I've received so many compliments on them. I will continue to use this once a day along with my regular toothpaste due to other people saying they have cavities from using this solely. I just switch up throughout the day. I haven't experienced any sensitivity. However my friend is also using this and she has whiter teeth but has very little sensitivity as well. She will continue to use this as well. So I would say this definitely works.,... whiter after just a week & continue to look great. I've received so many compliments on them,1430870400
865,2,True,"05 3, 2015",A3L3IMLC7XIP56,B00005V50B,{'Flavor Name:': ' Original Mint'},Ana Moyer,Does not work well,Two Stars,1430611200
866,3,True,"05 3, 2015",ABIUVRQ0DVF49,B00005V50B,{'Flavor Name:': ' Green Apple'},Amiee Lynn Wylie,"i don't like mint flavored things, and i wanted a whitening toothpaste. so, i choose this. i wouldn't say the taste is that great. and honestly, i don't think that it did a great job with whitening. especially at that price. plus, the texture is really thick. i wouldn't buy this again.",eh.,1430611200
867,4,True,"05 1, 2015",A34TKJ9RRGJ67G,B00005V50B,{'Flavor Name:': ' Icy Mint'},baoli dou,It is no bubble,Four Stars,1430438400
868,4,True,"04 29, 2015",AGBMQ12LN3BMC,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},Colleen Fuller,I really like this toothpaste but didn't see much difference.  Maybe I should have taken before and after photos.,Four Stars,1430265600
869,5,True,"04 29, 2015",A3AESLNZEXAXZI,B00005V50B,{'Flavor Name:': ' Icy Mint'},Sandra S,so glad to find these at Amazon. Love the results.,Five Stars,1430265600
870,3,True,"04 24, 2015",A2TEVG1QLAAHJ,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},M.G.,Nothing special.  Freshness fades quickly.,No better than others I've used.,1429833600
871,5,False,"04 21, 2015",A1PXLDHQP78T1J,B00005V50B,{'Flavor Name:': ' Icy Mint'},Gina,"When used with their Accelerator tube, this is phenomenal,even for sensitivity! Also works on ALL dental work, eg: caps,  crowns,  veneers,  etc!!
Regular whitening toothpaste doesn't work from my own experiences & the sensitivity is STILL a problem!","When used with their Accelerator tube, this is phenomenal ...",1429574400
872,5,True,"04 16, 2015",AQM7R4KOKZK5B,B00005V50B,{'Flavor Name:': ' Cinnamon'},SP Idaho,This stuff works,Five Stars,1429142400
873,5,True,"04 16, 2015",A3QEQ1CITNG3D0,B00005V50B,{'Flavor Name:': ' Original Mint'},Chuck C,There is a noticeable difference using this toothpaste. It really does whiten.,Really Works!,1429142400
874,5,True,"03 31, 2015",AXZ5KAZZ4M7QT,B00005V50B,{'Flavor Name:': ' Original Mint'},Lauren,LOVE! I love this tooth paste and use it all the time! I like to use it at night because I feel in the am I want something a tad stronger but this does wonders to keep teeth white! I love coffee and red wine so I like all the help I can get! I used to use the accelerator but don't think it's totally necessary anymore!,OBSESSED!,1427760000
875,2,True,"03 20, 2015",AI9C00AW6GZ68,B00005V50B,{'Flavor Name:': ' Original Mint'},Andrea,Doesn't work,Two Stars,1426809600
876,5,True,"03 10, 2015",A2M6CRCAE8Q2M5,B00005V50B,{'Flavor Name:': ' Original Mint'},SJS,great stuff,Five Stars,1425945600
877,1,True,"03 10, 2015",AHHA48JT8HWU7,B00005V50B,{'Flavor Name:': ' Icy Mint'},Linda Long,Quite useless.,One Star,1425945600
878,5,False,"03 9, 2015",AEBIKQNBZ5A4V,B00005V50B,{'Flavor Name:': ' Icy Mint'},Sarah Taylor,"Best whitening toothpaste out there. Great for teeth that are sensitive to other whitening pastes. I've seen a few negative reviews and think they might be due to improper use of the product. It needs to be used on a completely dry toothbrush, without rinsing your mouth before it after use, and no drinking/eating for AT LEAST half an hour after use. It might be different to use, but it works wonders. My teeth are super white, and I get great dental checkups every time.",Best whitening toothpaste avaliable.,1425859200
879,5,True,"03 9, 2015",A1654DFVRXBTGV,B00005V50B,{'Flavor Name:': ' Original Mint'},SW,Best toothpaste for whitening.,Five Stars,1425859200
880,2,True,"03 7, 2015",A1OIQIOCB88IU2,B00005V50B,{'Flavor Name:': ' Icy Mint'},Roxanne Thomson,It does not whiten teeth as described on a TV Infomercial.  I will never purchase it again!!,Two Stars,1425686400
881,4,True,"03 2, 2015",A188OER0APRXBA,B00005V50B,{'Flavor Name:': ' Original Mint'},natural&amp;amp;lovingit,"We can that it is whitening our teeth, nothing drastic but it helps",It helps,1425254400
882,5,True,"03 1, 2015",A2IYMZSE5YVU7F,B00005V50B,{'Flavor Name:': ' Icy Mint'},Jordan Marks,"Nothing, and I mean nothing, gives your teeth that fresh from the dentist feeling every time you brush than supersmile. It's the best toothpaste you can have. Period.",The Best Toothpaste There Is,1425168000
883,5,True,"03 1, 2015",AQVIBD4DR68MP,B00005V50B,{'Flavor Name:': ' Original Mint'},dotlady,fine,Five Stars,1425168000
884,5,True,"02 18, 2015",AJZ0993QBTE77,B00005V50B,{'Flavor Name:': ' Original Mint'},David Walraed,always love this toothpaste,Five Stars,1424217600
885,5,True,"02 17, 2015",AUU6HDRZYPW5V,B00005V50B,{'Flavor Name:': ' Icy Mint'},J. Luna,Definitely added more than a little white to my teeth!,Five Stars,1424131200
886,2,True,"02 16, 2015",A7D574N3I1E3G,B00005V50B,{'Flavor Name:': ' Original Mint'},Rebecca,"For the price you are MUCH better off buying Crest 3D White or other drugstore whitening products. This didn't work for me at all. It did leave my teeth feeling very slippery and clean, but didn't do much for the whiteness. If anything my teeth dulled after a month because it was a month without using my Crest 3D white toothpaste!",Better options out there for the money.,1424044800
887,5,True,"02 5, 2015",A2U6BU4DOUOT78,B00005V50B,{'Flavor Name:': ' Icy Mint'},P. McKinney,"I have used this toothpaste for years.  The Calprox keeps stains (from coffee and tea) away, and my smile is bright and beautiful!  ....highly recommended.",My favorite toothpaste ever!,1423094400
888,5,True,"01 24, 2015",A2EHYV6ONNY91J,B00005V50B,{'Flavor Name:': ' Original Mint'},Jody LaVersa,"Love it! Will be buying again! Patience needed, as this doesn't work overnight. But it does work!",Five Stars,1422057600
889,1,True,"01 22, 2015",AT94KS39F6EK6,B00005V50B,{'Flavor Name:': ' Green Apple'},sticknswitch,Such a gross flavor.,One Star,1421884800
890,5,True,"01 11, 2015",A1PEMJBJSMF25L,B00005V50B,{'Flavor Name:': ' Icy Mint'},JLM,"Really works, tastes good. Be sure to (gently) brush full 2 minutes...then you can see difference in just a couple of brushing sessions.",tastes good. Be sure to (gently) brush full 2 minutes,1420934400
891,5,True,"01 7, 2015",A3RYBD46AJDR5E,B00005V50B,{'Flavor Name:': ' Original Mint'},anna,WORKS GREAT,Five Stars,1420588800
892,4,True,"01 5, 2015",AUQV1KVZ097FE,B00005V50B,{'Flavor Name:': ' Original Mint'},Melissa T,tastes good and leaves teeth feeling so clean,Four Stars,1420416000
893,5,True,"01 4, 2015",A20FOJ7V6P8HOW,B00005V50B,{'Flavor Name:': ' Icy Mint'},L. Brown,Great tasting toothpaste and really good for sensitive teeth.,Love this toothpaste!,1420329600
894,5,True,"01 4, 2015",AXNY4W25SRSWI,B00005V50B,{'Flavor Name:': ' Icy Mint'},Spark,Product came as stated. I personally things this product does help with whitening.,Five Stars,1420329600
895,3,True,"01 2, 2015",A1XZQ2RZG3CZXB,B00005V50B,{'Flavor Name:': ' Original Mint'},James,Did not whiten my teeth.  Update 3/19/2016- this product did actually whiten my teeth some.  So I am updating my prodict rating from 1-star to  3-Stars.,Worked to a degree.,1420156800
896,5,True,"12 30, 2014",AW3L4SRPYKSAK,B00005V50B,{'Flavor Name:': ' Original Mint'},A+student,"Love this paste!  I previously ordered it on TV channel show and loved it.  But they don't offer paste alone!  You have to buy rinse, pretreatment, etc.  So, I bought it here!  Works great for me!",Great toothpaste for daily whitening!,1419897600
897,3,True,"12 29, 2014",A3HWA9XF8HWH5Y,B00005V50B,{'Flavor Name:': ' Cinnamon'},KW,ehhh,ehhh,1419811200
898,5,True,"12 27, 2014",A3V3DKC10VMQ17,B00005V50B,{'Flavor Name:': ' Original Mint'},dre,i think this worked great,Five Stars,1419638400
899,5,True,"12 27, 2014",A25BOLUVF1R4YJ,B00005V50B,{'Flavor Name:': ' Icy Mint'},sidney l john,great,Five Stars,1419638400
900,5,False,"12 27, 2014",AZDH83IHW1HES,B00005V50B,{'Flavor Name:': ' Icy Mint'},S. Vecchio,"I have just started using ""Supersmile"", and I think it IS whitening my teeth and veneers.  I think some drugstore brand whitening toothpastes seem to make veneers look worse.

What I DID notice right away, was how smooth my teeth felt, without any scrubbing.

Also, I had quit using drugstore whitening pastes, because they are so hard on the tissue in my mouth.

I must have had a bit of dried toothpaste on my brush, and when I used it before I went to bed, it must have gotten lodged under one of the bones in my bottom palette, and burned a very painful hole that took a week to heal.",Great Toothpaste Easily Makes Teeth Smooth,1419638400
901,4,True,"12 15, 2014",AYQ6072VDVAOF,B00005V50B,{'Flavor Name:': ' Original Mint'},KC2th,"It works, but the consistently of the product does take some getting used to. It sticks to your teeth even after your rinse, so don't be too shocked!","It works, but the consistently of the product does ...",1418601600
902,5,False,"12 15, 2014",A2E5AOAA1A26PV,B00005V50B,{'Flavor Name:': ' Original Mint'},Connie S. Battista,Have been usimg Supersmile for years and love it.  It does help to keep the teeth white and tastes great too.,My Supersmile,1418601600
903,4,True,"12 11, 2014",A1P0V9LE00CBN7,B00005V50B,{'Flavor Name:': ' Original Mint'},houman rambod,Great product,Four Stars,1418256000
904,5,True,"12 11, 2014",A3OPG40MC5IZPJ,B00005V50B,{'Flavor Name:': ' Green Apple'},Ann M. Englert,I have been a loyal user of this product for at least 8 years now. LOVE IT!,Superb product!,1418256000
905,4,True,"12 5, 2014",A28JGS2B5KZN7E,B00005V50B,{'Flavor Name:': ' Original Mint'},Jia Compton,"I have used super smile on and off for years, in short it works! The downside like any other teeth whitening products it is not permanent, hence four star rating and cause little to no sensitivity issue. Overall a good product, need to be used with regular toothpaste.",I have used super smile on and off for years,1417737600
906,5,True,"12 1, 2014",A277TVNGYD8KTP,B00005V50B,{'Flavor Name:': ' Original Mint'},martin,excellent tooth paste,Five Stars,1417392000
907,5,True,"12 1, 2014",A277TVNGYD8KTP,B00005V50B,{'Flavor Name:': ' Icy Mint'},martin,very good tooth paste,Five Stars,1417392000
908,5,True,"12 1, 2014",A219C9IAKOMYAZ,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,I believe this product is working on the staining problem.  Most products do not.,Five Stars,1417392000
909,2,True,"11 29, 2014",A19N2XJ5ZN531C,B00005V50B,{'Flavor Name:': ' Icy Mint'},avid shopper,Doesn't work used whole tub as instructed.,Two Stars,1417219200
910,3,True,"11 26, 2014",A1ZH103UNNYVQR,B00005V50B,{'Flavor Name:': ' Original Mint'},Bertie,"Haven't really seen results, but that's hard to do when you're checking daily!",Three Stars,1416960000
911,5,True,"11 26, 2014",A3URJWSC6L8HER,B00005V50B,{'Flavor Name:': ' Icy Mint'},Kitty,"This stuff is the bomb!  Really works and doesn't hurt sensitive teeth at all.  Also tastes good.  They come in different flavors as well, but this is my fav.",Works!,1416960000
912,5,True,"11 25, 2014",A2VT1S8JG242N8,B00005V50B,{'Flavor Name:': ' Original Mint'},Jennifer L Davies,Thank you!,Five Stars,1416873600
913,5,True,"11 22, 2014",A1WYMKVAN4QUQG,B00005V50B,{'Flavor Name:': ' Icy Mint'},I. Buxton,Excellent stuff. I like this brand because it doesnt burn my mouth.,Five Stars,1416614400
914,3,True,"11 16, 2014",A1IS3LD7329CNR,B00005V50B,{'Flavor Name:': ' Green Apple'},Alex,TASTE DOES NOT LEAVE THE FEELING THAT YOU GOT A GOOD BRUSHING WITH THIS FLAVOR.,... DOES NOT LEAVE THE FEELING THAT YOU GOT A GOOD BRUSHING WITH THIS FLAVOR,1416096000
915,5,True,"11 8, 2014",A3T3SC8D6VI9IH,B00005V50B,{'Flavor Name:': ' Original Mint'},ifin0422,Love it!!,"supersmile Whitening Fluoride Toothpaste, original mint - 4.2 oz",1415404800
916,5,False,"11 7, 2014",A36UVBN4J2P9T1,B00005V50B,{'Flavor Name:': ' Green Apple'},Elaine S.,"The jury is still out on whether this is making my teeth whiter.  I will review again later.  I will say that I like the apple taste, after years of boring ""mint"" flavor that is favored by just about every other brand toothpaste.",I will say that I like the apple taste,1415318400
917,3,True,"11 6, 2014",A1RRX286ZRI830,B00005V50B,{'Flavor Name:': ' Original Mint'},Patrycja,I liked it but not sure it made that much of a difference in my teeth color! I liked how fresh my mouth felt after using it!,I liked it but not sure it made that much of ...,1415232000
918,3,True,"11 2, 2014",A3V3LZJLPBGCC3,B00005V50B,{'Flavor Name:': ' Original Mint'},Carina C,"no foam, i don't like",Three Stars,1414886400
919,4,True,"11 2, 2014",A2ASZVTLUBEOZ5,B00005V50B,{'Flavor Name:': ' Original Mint'},rodger,Works!,Whitening Toothpaste,1414886400
920,5,True,"10 29, 2014",A2FPP3A3B0KDE2,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},Katie Yates,Excellent results in just one week. Removes coffee stains. The mint taste is good too.,Five Stars,1414540800
921,5,True,"10 27, 2014",A2OR6P1KO70128,B00005V50B,{'Flavor Name:': ' Original Mint'},Gretchen Gottlich,best toothpaste out there.  have been using it since the product first launched.,Five Stars,1414368000
922,2,True,"10 27, 2014",A3M4UP98B8PD5Z,B00005V50B,{'Flavor Name:': ' Original Mint'},Dennis,Meh... Didn't notice any results.,Two Stars,1414368000
923,3,True,"10 21, 2014",A79LX2LDLAXZ3,B00005V50B,{'Flavor Name:': ' Original Mint'},Dano Chekov,I want to believe! Haven't seen much improvement after 5 weeks use as directed ... But everytime I use it I want to believe it's working.,Wish it worked better,1413849600
924,5,True,"10 16, 2014",A2UB1LUPGU2YPL,B00005V50B,{'Flavor Name:': ' Icy Mint'},Me,This is the only tooth paste that has whitened my one bonded tooth. I whiten my teeth between dental cleanings and that one tooth on the side always looked a tad darker shade than the rest of my pearly whites.  Not anymore.  Great toothpaste.,Yay!  Works on my dental bonding.,1413417600
925,5,True,"10 13, 2014",AUEQOAIP4HAGO,B00005V50B,{'Flavor Name:': ' Icy Mint'},jbug,"A real working teeth whitener!  Now you teeth are not going to go from Yellow to bright white, but they will whiten!  Plus the flavor of this toothpaste is amazing!  VERY minty - leaves your breath smelling minty fresh!
My kids even like this toothpaste!",Plus the flavor of this toothpaste is amazing! VERY minty - leaves your breath smelling minty ...,1413158400
926,5,True,"10 8, 2014",AQE0HVUADYHY0,B00005V50B,{'Flavor Name:': ' Icy Mint'},Jazzcat,Great taste.,Five Stars,1412726400
927,2,True,"10 6, 2014",A3NYC3C62I20KL,B00005V50B,{'Flavor Name:': ' Original Mint'},DaBuff,"This is a big waste of money.  just like other products out there, it does not work AT ALL.  Save your money.  Or try Himalayan brand whitening, it did more than any other kind i've tried.",another one that's a waste of money,1412553600
928,5,True,"10 6, 2014",A2CBAN39UUIHG2,B00005V50B,{'Flavor Name:': ' Original Mint'},michael h. ayer,fast shipping...great product,great,1412553600
929,5,True,"09 27, 2014",AOVMTR7PA8XB9,B00005V50B,{'Flavor Name:': ' Original Mint'},Bearwife,Love this toothpaste.  I have used it for years because my dentist recommended it and because it really does work to maintain tooth whiteness.  You only need a small pea-sized amount and a dry toothbrush to use it effectively.,Whitening toothpaste that actually whitens,1411776000
930,5,True,"09 24, 2014",A3BT6O6DD5BFBS,B00005V50B,{'Flavor Name:': ' Original Mint'},Alex,As described. Prompt delivery. Thank you.,As described. Prompt delivery. Thank you.,1411516800
931,1,True,"09 20, 2014",A348YB5TNS82F0,B00005V50B,{'Flavor Name:': ' Icy Mint'},Karen C.,Didn't notice any change in whitening!,Thumbs down.,1411171200
932,5,True,"09 15, 2014",A2SP5IE5SQ1KAU,B00005V50B,{'Flavor Name:': ' Icy Mint'},nancy bianchi,best toothpaste ever!!!,Five Stars,1410739200
933,5,True,"09 13, 2014",AE25ZV6ZL7ZNC,B00005V50B,{'Flavor Name:': ' Original Mint'},Jensen,I've ordered this for years.  My dentist recommended.  Arrived quickly as usual.,Excellent,1410566400
934,5,True,"09 8, 2014",AB115JUBLYC5P,B00005V50B,{'Flavor Name:': ' Original Mint'},daviddavid1950,I've used this toothpaste for years.  Found it at my chemist shop in NYC. After a few months I went to my dentist for a whitening session.  She looked at my teeth and told me that they didn't need whitening and what was I doing to keep them so white.  Well worth the money.  Last a long time because you don't have to use much.,I've used this toothpaste for years. Found it at ...,1410134400
935,5,True,"09 8, 2014",A39M4QA58AOSVM,B00005V50B,{'Flavor Name:': ' Icy Mint'},Fizo,A+,Five Stars,1410134400
936,3,True,"08 29, 2014",A2AD3T6IVKK4UZ,B00005V50B,{'Flavor Name:': ' Cinnamon'},peeps,Okay.  Like the mint better,Like the mint,1409270400
937,4,True,"08 21, 2014",A3N2Q7JQV1SHIY,B00005V50B,{'Flavor Name:': ' Original Mint'},Michael Kavanaugh,I like the results,Whiter teeth,1408579200
938,5,True,"08 20, 2014",A27R8N4C2I68QZ,B00005V50B,{'Flavor Name:': ' Icy Mint'},Dora,Works great! I have only been using this toothpaste for a week & they are so white! I cant wait to see what they look like when I finish the tube! Will defiantly keep using..,Works great! I have only been using this toothpaste for ...,1408492800
